"","unique.ID","birds","plot"
"1786","626-2014-172",3,"Area 27"
"1787","626-2014-188",3,"Area 27"
"1788","626-2012-151",5,"Area 27"
"1789","626-2013-166",5,"Area 27"
"1790","626-2011-186",4,"Area 27"
"1791","626-2013-149",3,"Area 27"
"1792","626-2012-166",3,"Area 27"
"1793","626-2014-160",2,"Area 27"
"1794","626-2013-180",3,"Area 27"
"1795","627-2011-186",3,"Area 27"
"1796","627-2014-172",4,"Area 27"
"1797","627-2014-188",3,"Area 27"
"1798","627-2014-162",3,"Area 27"
"1799","627-2013-180",3,"Area 27"
"1800","627-2013-149",1,"Area 27"
"1801","627-2011-165",2,"Area 27"
"1802","627-2013-166",3,"Area 27"
"1803","627-2012-182",2,"Area 27"
"1804","627-2011-158",2,"Area 27"
"1805","627-2012-151",3,"Area 27"
"1806","627-2014-171",3,"Area 27"
"1807","627-2012-171",4,"Area 27"
"1808","628-2014-172",3,"Area 27"
"1809","628-2014-160",1,"Area 27"
"1810","628-2014-171",2,"Area 27"
"1811","628-2012-182",1,"Area 27"
"1812","628-2011-158",0,"Area 27"
"1813","628-2013-149",1,"Area 27"
"1814","628-2011-165",2,"Area 27"
"1815","628-2013-166",2,"Area 27"
"1816","628-2011-186",2,"Area 27"
"1817","628-2014-188",3,"Area 27"
"1818","628-2012-151",2,"Area 27"
"1819","628-2012-171",2,"Area 27"
"1820","628-2013-180",3,"Area 27"
"1821","629-2011-181",0,"Area 41"
"1822","629-2014-182",0,"Area 41"
"1823","629-2013-149",0,"Area 41"
"1824","629-2011-153",0,"Area 41"
"1825","629-2013-180",0,"Area 41"
"1826","629-2014-157",0,"Area 41"
"1827","629-2014-167",2,"Area 41"
"1828","629-2012-185",2,"Area 41"
"1829","629-2012-166",0,"Area 41"
"1830","629-2014-169",0,"Area 41"
"1831","629-2013-166",0,"Area 41"
"1832","629-2011-171",1,"Area 41"
"1833","629-2012-151",0,"Area 41"
"1834","630-2013-149",0,"Area 41"
"1835","630-2014-169",0,"Area 41"
"1836","630-2014-157",1,"Area 41"
"1837","630-2012-151",0,"Area 41"
"1838","630-2014-182",0,"Area 41"
"1839","630-2011-153",0,"Area 41"
"1840","630-2012-166",0,"Area 41"
"1841","630-2014-167",0,"Area 41"
"1842","630-2012-185",0,"Area 41"
"1843","630-2013-166",0,"Area 41"
"1844","630-2011-171",0,"Area 41"
"1845","630-2013-180",1,"Area 41"
"1846","630-2011-181",0,"Area 41"
"1847","631-2014-167",1,"Area 41"
"1848","631-2013-149",0,"Area 41"
"1849","631-2013-166",2,"Area 41"
"1850","631-2012-151",1,"Area 41"
"1851","631-2014-169",1,"Area 41"
"1852","631-2014-182",0,"Area 41"
"1853","631-2011-153",0,"Area 41"
"1854","631-2011-171",0,"Area 41"
"1855","631-2014-157",2,"Area 41"
"1856","631-2011-181",0,"Area 41"
"1857","631-2012-185",0,"Area 41"
"1858","631-2012-166",1,"Area 41"
"1859","631-2013-180",2,"Area 41"
"1860","632-2014-167",1,"Area 41"
"1861","632-2014-169",0,"Area 41"
"1862","632-2013-166",0,"Area 41"
"1863","632-2011-170",0,"Area 41"
"1864","632-2014-182",0,"Area 41"
"1865","632-2013-149",1,"Area 41"
"1866","632-2011-153",0,"Area 41"
"1867","632-2012-166",0,"Area 41"
"1868","632-2012-152",1,"Area 41"
"1869","632-2011-181",2,"Area 41"
"1870","632-2012-185",2,"Area 41"
"1871","632-2014-157",0,"Area 41"
"1872","632-2013-180",1,"Area 41"
"1873","633-2011-153",1,"Area 41"
"1874","633-2014-167",2,"Area 41"
"1875","633-2012-166",1,"Area 41"
"1876","633-2014-157",2,"Area 41"
"1877","633-2013-166",1,"Area 41"
"1878","633-2011-170",0,"Area 41"
"1879","633-2013-149",0,"Area 41"
"1880","633-2012-152",1,"Area 41"
"1881","633-2011-181",1,"Area 41"
"1882","633-2014-169",1,"Area 41"
"1883","633-2012-185",2,"Area 41"
"1884","633-2013-180",0,"Area 41"
"1885","633-2014-182",1,"Area 41"
"1886","634-2011-153",1,"Area 41"
"1887","634-2012-185",4,"Area 41"
"1888","634-2014-167",1,"Area 41"
"1889","634-2012-166",4,"Area 41"
"1890","634-2013-166",2,"Area 41"
"1891","634-2011-170",1,"Area 41"
"1892","634-2012-152",3,"Area 41"
"1893","634-2011-181",1,"Area 41"
"1894","634-2014-169",4,"Area 41"
"1895","634-2014-182",3,"Area 41"
"1896","634-2013-180",3,"Area 41"
"1897","634-2014-157",1,"Area 41"
"1898","634-2013-149",1,"Area 41"
"1899","635-2012-185",3,"Area 41"
"1900","635-2013-180",7,"Area 41"
"1901","635-2011-153",3,"Area 41"
"1902","635-2014-167",3,"Area 41"
"1903","635-2012-151",4,"Area 41"
"1904","635-2014-182",5,"Area 41"
"1905","635-2012-166",4,"Area 41"
"1906","635-2011-170",2,"Area 41"
"1907","635-2014-169",6,"Area 41"
"1908","635-2013-149",2,"Area 41"
"1909","635-2011-181",1,"Area 41"
"1910","635-2013-166",4,"Area 41"
"1911","635-2014-157",2,"Area 41"
"1912","636-2011-153",1,"Area 41"
"1913","636-2011-181",1,"Area 41"
"1914","636-2012-185",3,"Area 41"
"1915","636-2014-182",3,"Area 41"
"1916","636-2012-166",3,"Area 41"
"1917","636-2014-167",4,"Area 41"
"1918","636-2013-166",2,"Area 41"
"1919","636-2014-169",4,"Area 41"
"1920","636-2012-151",2,"Area 41"
"1921","636-2013-149",2,"Area 41"
"1922","636-2013-180",5,"Area 41"
"1923","636-2011-171",1,"Area 41"
"1924","636-2014-157",3,"Area 41"
"1925","637-2011-153",1,"Area 41"
"1926","637-2012-166",1,"Area 41"
"1927","637-2011-181",1,"Area 41"
"1928","637-2014-169",2,"Area 41"
"1929","637-2014-182",1,"Area 41"
"1930","637-2012-185",3,"Area 41"
"1931","637-2013-166",2,"Area 41"
"1932","637-2012-151",2,"Area 41"
"1933","637-2011-170",2,"Area 41"
"1934","637-2014-167",3,"Area 41"
"1935","637-2013-180",5,"Area 41"
"1936","637-2014-157",2,"Area 41"
"1937","637-2013-149",1,"Area 41"
"1938","638-2013-151",1,"Area 41"
"1939","638-2011-181",1,"Area 41"
"1940","638-2013-169",3,"Area 41"
"1941","638-2012-166",1,"Area 41"
"1942","638-2014-182",2,"Area 41"
"1943","638-2012-185",2,"Area 41"
"1944","638-2014-167",5,"Area 41"
"1945","638-2011-153",2,"Area 41"
"1946","638-2013-190",3,"Area 41"
"1947","638-2012-152",1,"Area 41"
"1948","638-2014-157",3,"Area 41"
"1949","638-2011-170",0,"Area 41"
"1950","638-2014-169",3,"Area 41"
"1951","639-2012-152",1,"Area 41"
"1952","639-2011-153",1,"Area 41"
"1953","639-2012-185",3,"Area 41"
"1954","639-2013-169",3,"Area 41"
"1955","639-2011-181",2,"Area 41"
"1956","639-2013-151",3,"Area 41"
"1957","639-2014-157",4,"Area 41"
"1958","639-2013-190",4,"Area 41"
"1959","639-2014-182",3,"Area 41"
"1960","639-2014-167",3,"Area 41"
"1961","639-2014-169",4,"Area 41"
"1962","639-2011-171",2,"Area 41"
"1963","639-2012-166",3,"Area 41"
"1964","640-2013-169",3,"Area 41"
"1965","640-2014-157",2,"Area 41"
"1966","640-2014-169",5,"Area 41"
"1967","640-2012-166",3,"Area 41"
"1968","640-2011-181",2,"Area 41"
"1969","640-2012-185",4,"Area 41"
"1970","640-2014-182",4,"Area 41"
"1971","640-2011-170",2,"Area 41"
"1972","640-2014-167",5,"Area 41"
"1973","640-2012-152",2,"Area 41"
"1974","640-2013-190",2,"Area 41"
"1975","640-2013-151",2,"Area 41"
"1976","640-2011-153",2,"Area 41"
"1977","641-2012-185",2,"Area 41"
"1978","641-2012-166",3,"Area 41"
"1979","641-2014-158",3,"Area 41"
"1980","641-2014-169",4,"Area 41"
"1981","641-2014-182",3,"Area 41"
"1982","641-2014-167",4,"Area 41"
"1983","641-2011-170",1,"Area 41"
"1984","641-2011-153",1,"Area 41"
"1985","641-2011-181",1,"Area 41"
"1986","641-2013-169",5,"Area 41"
"1987","641-2013-151",1,"Area 41"
"1988","641-2012-152",1,"Area 41"
"1989","641-2013-190",2,"Area 41"
"1990","642-2014-158",4,"Area 41"
"1991","642-2014-167",4,"Area 41"
"1992","642-2013-151",0,"Area 41"
"1993","642-2011-153",1,"Area 41"
"1994","642-2012-152",1,"Area 41"
"1995","642-2011-181",1,"Area 41"
"1996","642-2012-185",2,"Area 41"
"1997","642-2013-169",5,"Area 41"
"1998","642-2014-169",4,"Area 41"
"1999","642-2012-166",2,"Area 41"
"2000","642-2014-182",2,"Area 41"
"2001","642-2011-170",2,"Area 41"
"2002","642-2013-190",1,"Area 41"
"2003","643-2013-149",3,"Area 27"
"2004","643-2011-165",4,"Area 27"
"2005","643-2011-186",2,"Area 27"
"2006","643-2012-182",1,"Area 27"
"2007","643-2012-151",2,"Area 27"
"2008","643-2014-172",2,"Area 27"
"2009","643-2014-188",3,"Area 27"
"2010","643-2014-160",2,"Area 27"
"2011","643-2011-158",3,"Area 27"
"2012","643-2012-171",3,"Area 27"
"2013","643-2013-180",4,"Area 27"
"2014","643-2013-166",2,"Area 27"
"2015","643-2014-171",4,"Area 27"
"2016","644-2014-190",1,"Area 58"
"2017","644-2013-183",2,"Area 58"
"2018","644-2014-175",1,"Area 58"
"2019","644-2012-154",2,"Area 58"
"2020","644-2011-157",2,"Area 58"
"2021","644-2013-168",1,"Area 58"
"2022","644-2014-173",3,"Area 58"
"2023","644-2011-193",2,"Area 58"
"2024","644-2011-168",1,"Area 58"
"2025","644-2014-155",2,"Area 58"
"2026","644-2012-170",1,"Area 58"
"2027","644-2012-181",2,"Area 58"
"2028","644-2013-150",4,"Area 58"
"2029","645-2012-170",3,"Area 58"
"2030","645-2013-183",2,"Area 58"
"2031","645-2013-150",2,"Area 58"
"2032","645-2011-157",2,"Area 58"
"2033","645-2012-154",2,"Area 58"
"2034","645-2011-168",2,"Area 58"
"2035","645-2013-168",3,"Area 58"
"2036","645-2014-173",3,"Area 58"
"2037","645-2011-193",2,"Area 58"
"2038","645-2014-155",3,"Area 58"
"2039","645-2014-175",2,"Area 58"
"2040","645-2014-190",2,"Area 58"
"2041","645-2012-181",2,"Area 58"
"2042","646-2011-157",3,"Area 58"
"2043","646-2013-183",1,"Area 58"
"2044","646-2013-150",0,"Area 58"
"2045","646-2012-154",1,"Area 58"
"2046","646-2011-168",1,"Area 58"
"2047","646-2013-168",2,"Area 58"
"2048","646-2014-173",1,"Area 58"
"2049","646-2011-193",4,"Area 58"
"2050","646-2014-155",2,"Area 58"
"2051","646-2012-170",3,"Area 58"
"2052","646-2014-175",1,"Area 58"
"2053","646-2014-190",2,"Area 58"
"2054","646-2012-181",3,"Area 58"
"2055","647-2011-168",2,"Area 58"
"2056","647-2013-183",1,"Area 58"
"2057","647-2013-150",1,"Area 58"
"2058","647-2014-190",2,"Area 58"
"2059","647-2012-154",2,"Area 58"
"2060","647-2011-193",2,"Area 58"
"2061","647-2011-157",2,"Area 58"
"2062","647-2013-168",3,"Area 58"
"2063","647-2014-173",2,"Area 58"
"2064","647-2014-155",1,"Area 58"
"2065","647-2012-170",3,"Area 58"
"2066","647-2014-175",1,"Area 58"
"2067","647-2012-181",2,"Area 58"
"2068","648-2014-175",4,"Area 58"
"2069","648-2013-183",3,"Area 58"
"2070","648-2013-150",1,"Area 58"
"2071","648-2012-181",2,"Area 58"
"2072","648-2012-154",4,"Area 58"
"2073","648-2011-193",2,"Area 58"
"2074","648-2011-157",3,"Area 58"
"2075","648-2013-168",7,"Area 58"
"2076","648-2014-173",3,"Area 58"
"2077","648-2014-155",2,"Area 58"
"2078","648-2012-170",3,"Area 58"
"2079","648-2014-190",3,"Area 58"
"2080","648-2011-168",3,"Area 58"
"2081","649-2013-183",2,"Area 58"
"2082","649-2013-150",0,"Area 58"
"2083","649-2012-181",2,"Area 58"
"2084","649-2012-154",4,"Area 58"
"2085","649-2011-168",1,"Area 58"
"2086","649-2013-168",9,"Area 58"
"2087","649-2014-173",2,"Area 58"
"2088","649-2011-193",2,"Area 58"
"2089","649-2014-155",3,"Area 58"
"2090","649-2012-170",5,"Area 58"
"2091","649-2014-175",2,"Area 58"
"2092","649-2014-190",2,"Area 58"
"2093","649-2011-157",2,"Area 58"
"2094","650-2011-168",2,"Area 58"
"2095","650-2012-170",2,"Area 58"
"2096","650-2013-150",5,"Area 58"
"2097","650-2014-175",4,"Area 58"
"2098","650-2014-190",6,"Area 58"
"2099","650-2011-193",3,"Area 58"
"2100","650-2014-155",5,"Area 58"
"2101","650-2014-173",3,"Area 58"
"2102","650-2013-183",4,"Area 58"
"2103","650-2012-181",2,"Area 58"
"2104","650-2011-157",2,"Area 58"
"2105","650-2013-169",2,"Area 58"
"2106","650-2012-154",3,"Area 58"
"2107","651-2011-157",3,"Area 58"
"2108","651-2013-168",4,"Area 58"
"2109","651-2014-173",4,"Area 58"
"2110","651-2011-193",4,"Area 58"
"2111","651-2012-170",5,"Area 58"
"2112","651-2014-175",3,"Area 58"
"2113","651-2014-190",4,"Area 58"
"2114","651-2014-155",4,"Area 58"
"2115","651-2013-183",2,"Area 58"
"2116","651-2013-150",3,"Area 58"
"2117","651-2012-181",3,"Area 58"
"2118","651-2011-168",2,"Area 58"
"2119","651-2012-154",2,"Area 58"
"2120","652-2011-157",3,"Area 58"
"2121","652-2013-168",1,"Area 58"
"2122","652-2014-173",3,"Area 58"
"2123","652-2014-155",3,"Area 58"
"2124","652-2012-170",1,"Area 58"
"2125","652-2014-175",0,"Area 58"
"2126","652-2014-190",1,"Area 58"
"2127","652-2011-168",2,"Area 58"
"2128","652-2013-183",2,"Area 58"
"2129","652-2013-150",1,"Area 58"
"2130","652-2012-181",2,"Area 58"
"2131","652-2012-154",2,"Area 58"
"2132","652-2011-193",3,"Area 58"
"2133","1201-2013-169",2,"Martin State Forest"
"2134","1201-2014-179",3,"Martin State Forest"
"2135","1201-2012-182",2,"Martin State Forest"
"2136","1201-2012-170",1,"Martin State Forest"
"2137","1201-2014-177",1,"Martin State Forest"
"2138","1201-2013-153",0,"Martin State Forest"
"2139","1201-2014-196",1,"Martin State Forest"
"2140","1201-2013-188",1,"Martin State Forest"
"2141","1201-2014-160",3,"Martin State Forest"
"2142","1201-2012-152",2,"Martin State Forest"
"2143","1202-2014-179",3,"Martin State Forest"
"2144","1202-2012-182",4,"Martin State Forest"
"2145","1202-2013-153",0,"Martin State Forest"
"2146","1202-2013-188",3,"Martin State Forest"
"2147","1202-2014-177",3,"Martin State Forest"
"2148","1202-2013-169",3,"Martin State Forest"
"2149","1202-2014-160",3,"Martin State Forest"
"2150","1202-2014-196",2,"Martin State Forest"
"2151","1202-2012-152",2,"Martin State Forest"
"2152","1202-2012-170",1,"Martin State Forest"
"2153","1203-2013-188",3,"Martin State Forest"
"2154","1203-2012-170",2,"Martin State Forest"
"2155","1203-2012-152",3,"Martin State Forest"
"2156","1203-2014-160",4,"Martin State Forest"
"2157","1203-2014-177",4,"Martin State Forest"
"2158","1203-2014-179",5,"Martin State Forest"
"2159","1203-2013-169",3,"Martin State Forest"
"2160","1203-2014-196",3,"Martin State Forest"
"2161","1203-2013-153",4,"Martin State Forest"
"2162","1203-2012-182",4,"Martin State Forest"
"2163","1204-2012-152",2,"Martin State Forest"
"2164","1204-2013-153",2,"Martin State Forest"
"2165","1204-2014-179",4,"Martin State Forest"
"2166","1204-2013-188",5,"Martin State Forest"
"2167","1204-2012-182",2,"Martin State Forest"
"2168","1204-2012-170",2,"Martin State Forest"
"2169","1204-2014-196",3,"Martin State Forest"
"2170","1204-2013-169",3,"Martin State Forest"
"2171","1204-2014-177",3,"Martin State Forest"
"2172","1204-2014-160",3,"Martin State Forest"
"2173","1205-2014-179",2,"Martin State Forest"
"2174","1205-2014-160",2,"Martin State Forest"
"2175","1205-2013-153",2,"Martin State Forest"
"2176","1205-2012-152",0,"Martin State Forest"
"2177","1205-2014-196",3,"Martin State Forest"
"2178","1205-2012-182",0,"Martin State Forest"
"2179","1205-2014-177",0,"Martin State Forest"
"2180","1205-2012-168",1,"Martin State Forest"
"2181","1205-2013-169",0,"Martin State Forest"
"2182","1205-2013-188",1,"Martin State Forest"
"2183","1206-2012-184",4,"Seed Tick"
"2184","1206-2012-172",4,"Seed Tick"
"2185","1206-2013-186",3,"Seed Tick"
"2186","1206-2014-169",2,"Seed Tick"
"2187","1206-2014-170",2,"Seed Tick"
"2188","1206-2014-185",3,"Seed Tick"
"2189","1206-2014-154",2,"Seed Tick"
"2190","1206-2013-154",0,"Seed Tick"
"2191","1206-2012-156",1,"Seed Tick"
"2192","1206-2013-170",1,"Seed Tick"
"2193","1207-2014-185",3,"Seed Tick"
"2194","1207-2013-186",5,"Seed Tick"
"2195","1207-2013-154",1,"Seed Tick"
"2196","1207-2012-172",4,"Seed Tick"
"2197","1207-2012-156",2,"Seed Tick"
"2198","1207-2014-169",3,"Seed Tick"
"2199","1207-2012-184",6,"Seed Tick"
"2200","1207-2013-170",1,"Seed Tick"
"2201","1207-2014-170",2,"Seed Tick"
"2202","1207-2014-154",2,"Seed Tick"
"2203","1208-2014-169",2,"Seed Tick"
"2204","1208-2012-172",2,"Seed Tick"
"2205","1208-2013-154",1,"Seed Tick"
"2206","1208-2013-170",0,"Seed Tick"
"2207","1208-2012-184",4,"Seed Tick"
"2208","1208-2012-156",1,"Seed Tick"
"2209","1208-2013-186",3,"Seed Tick"
"2210","1208-2014-154",4,"Seed Tick"
"2211","1208-2014-185",4,"Seed Tick"
"2212","1208-2014-170",2,"Seed Tick"
"2213","1209-2013-154",0,"Seed Tick"
"2214","1209-2012-172",3,"Seed Tick"
"2215","1209-2012-184",4,"Seed Tick"
"2216","1209-2014-185",1,"Seed Tick"
"2217","1209-2014-154",2,"Seed Tick"
"2218","1209-2012-156",2,"Seed Tick"
"2219","1209-2014-169",0,"Seed Tick"
"2220","1209-2013-170",0,"Seed Tick"
"2221","1209-2013-186",2,"Seed Tick"
"2222","1209-2014-170",1,"Seed Tick"
"2223","1210-2013-186",0,"Seed Tick"
"2224","1210-2013-154",1,"Seed Tick"
"2225","1210-2014-169",0,"Seed Tick"
"2226","1210-2014-170",1,"Seed Tick"
"2227","1210-2012-156",1,"Seed Tick"
"2228","1210-2012-172",1,"Seed Tick"
"2229","1210-2014-154",1,"Seed Tick"
"2230","1210-2014-185",2,"Seed Tick"
"2231","1210-2012-184",1,"Seed Tick"
"2232","1210-2013-170",0,"Seed Tick"
"2233","1211-2013-154",0,"Seed Tick"
"2234","1211-2013-170",1,"Seed Tick"
"2235","1211-2014-169",2,"Seed Tick"
"2236","1211-2013-186",2,"Seed Tick"
"2237","1211-2012-156",3,"Seed Tick"
"2238","1211-2014-154",2,"Seed Tick"
"2239","1211-2012-172",0,"Seed Tick"
"2240","1211-2014-185",4,"Seed Tick"
"2241","1211-2014-170",2,"Seed Tick"
"2242","1211-2012-184",1,"Seed Tick"
"2243","1212-2014-169",2,"Seed Tick"
"2244","1212-2014-170",2,"Seed Tick"
"2245","1212-2013-186",3,"Seed Tick"
"2246","1212-2013-170",0,"Seed Tick"
"2247","1212-2014-154",2,"Seed Tick"
"2248","1212-2012-184",1,"Seed Tick"
"2249","1212-2014-185",2,"Seed Tick"
"2250","1212-2013-154",0,"Seed Tick"
"2251","1212-2012-172",1,"Seed Tick"
"2252","1212-2012-156",3,"Seed Tick"
"2253","1213-2013-186",2,"Seed Tick"
"2254","1213-2014-154",2,"Seed Tick"
"2255","1213-2012-172",1,"Seed Tick"
"2256","1213-2013-170",1,"Seed Tick"
"2257","1213-2012-184",2,"Seed Tick"
"2258","1213-2014-170",3,"Seed Tick"
"2259","1213-2014-169",1,"Seed Tick"
"2260","1213-2014-185",3,"Seed Tick"
"2261","1213-2013-154",0,"Seed Tick"
"2262","1213-2012-156",2,"Seed Tick"
"2263","1214-2012-184",1,"Seed Tick"
"2264","1214-2013-170",2,"Seed Tick"
"2265","1214-2013-186",0,"Seed Tick"
"2266","1214-2014-185",3,"Seed Tick"
"2267","1214-2013-154",0,"Seed Tick"
"2268","1214-2014-154",1,"Seed Tick"
"2269","1214-2012-156",2,"Seed Tick"
"2270","1214-2014-170",1,"Seed Tick"
"2271","1214-2012-172",0,"Seed Tick"
"2272","1214-2014-169",2,"Seed Tick"
"2273","1215-2014-170",0,"Seed Tick"
"2274","1215-2012-156",2,"Seed Tick"
"2275","1215-2014-169",0,"Seed Tick"
"2276","1215-2014-185",1,"Seed Tick"
"2277","1215-2014-154",1,"Seed Tick"
"2278","1215-2012-172",1,"Seed Tick"
"2279","1215-2013-170",0,"Seed Tick"
"2280","1215-2013-186",0,"Seed Tick"
"2281","1215-2013-154",0,"Seed Tick"
"2282","1215-2012-184",1,"Seed Tick"
"2283","1216-2013-170",0,"Seed Tick"
"2284","1216-2014-185",1,"Seed Tick"
"2285","1216-2012-156",1,"Seed Tick"
"2286","1216-2012-172",1,"Seed Tick"
"2287","1216-2014-170",1,"Seed Tick"
"2288","1216-2013-186",0,"Seed Tick"
"2289","1216-2014-169",0,"Seed Tick"
"2290","1216-2014-154",1,"Seed Tick"
"2291","1216-2012-184",0,"Seed Tick"
"2292","1216-2013-154",0,"Seed Tick"
"2293","1217-2013-186",0,"Seed Tick"
"2294","1217-2013-170",1,"Seed Tick"
"2295","1217-2012-156",0,"Seed Tick"
"2296","1217-2012-172",1,"Seed Tick"
"2297","1217-2014-169",0,"Seed Tick"
"2298","1217-2014-185",1,"Seed Tick"
"2299","1217-2014-154",2,"Seed Tick"
"2300","1217-2012-184",1,"Seed Tick"
"2301","1217-2014-170",1,"Seed Tick"
"2302","1217-2013-154",0,"Seed Tick"
"2303","1218-2014-170",3,"Seed Tick"
"2304","1218-2012-156",3,"Seed Tick"
"2305","1218-2013-170",1,"Seed Tick"
"2306","1218-2013-154",0,"Seed Tick"
"2307","1218-2014-154",2,"Seed Tick"
"2308","1218-2013-186",2,"Seed Tick"
"2309","1218-2014-185",2,"Seed Tick"
"2310","1218-2012-172",2,"Seed Tick"
"2311","1218-2014-169",2,"Seed Tick"
"2312","1218-2012-184",1,"Seed Tick"
"2313","1224-2012-170",4,"McCormick's Creek"
"2314","1224-2014-197",4,"McCormick's Creek"
"2315","1224-2014-180",3,"McCormick's Creek"
"2316","1224-2013-150",2,"McCormick's Creek"
"2317","1224-2014-164",4,"McCormick's Creek"
"2318","1224-2013-183",6,"McCormick's Creek"
"2319","1224-2013-168",5,"McCormick's Creek"
"2320","1224-2014-178",4,"McCormick's Creek"
"2321","1224-2012-183",3,"McCormick's Creek"
"2322","1224-2012-154",2,"McCormick's Creek"
"2323","1225-2012-183",2,"McCormick's Creek"
"2324","1225-2014-178",5,"McCormick's Creek"
"2325","1225-2013-150",3,"McCormick's Creek"
"2326","1225-2014-164",4,"McCormick's Creek"
"2327","1225-2014-180",6,"McCormick's Creek"
"2328","1225-2012-154",1,"McCormick's Creek"
"2329","1225-2013-183",5,"McCormick's Creek"
"2330","1225-2014-197",5,"McCormick's Creek"
"2331","1225-2013-168",4,"McCormick's Creek"
"2332","1225-2012-170",5,"McCormick's Creek"
"2333","1226-2012-183",2,"McCormick's Creek"
"2334","1226-2014-164",4,"McCormick's Creek"
"2335","1226-2013-183",5,"McCormick's Creek"
"2336","1226-2014-180",3,"McCormick's Creek"
"2337","1226-2012-170",3,"McCormick's Creek"
"2338","1226-2013-150",2,"McCormick's Creek"
"2339","1226-2012-154",2,"McCormick's Creek"
"2340","1226-2013-168",2,"McCormick's Creek"
"2341","1226-2014-197",6,"McCormick's Creek"
"2342","1226-2014-178",3,"McCormick's Creek"
"2343","1227-2014-176",1,"Owen-Putnam State Forest"
"2344","1227-2012-183",3,"Owen-Putnam State Forest"
"2345","1227-2013-150",1,"Owen-Putnam State Forest"
"2346","1227-2014-162",4,"Owen-Putnam State Forest"
"2347","1227-2014-178",2,"Owen-Putnam State Forest"
"2348","1227-2013-183",4,"Owen-Putnam State Forest"
"2349","1227-2012-154",2,"Owen-Putnam State Forest"
"2350","1227-2014-194",2,"Owen-Putnam State Forest"
"2351","1227-2012-170",2,"Owen-Putnam State Forest"
"2352","1227-2013-168",3,"Owen-Putnam State Forest"
"2353","1228-2012-183",4,"Owen-Putnam State Forest"
"2354","1228-2014-176",1,"Owen-Putnam State Forest"
"2355","1228-2013-150",2,"Owen-Putnam State Forest"
"2356","1228-2014-194",0,"Owen-Putnam State Forest"
"2357","1228-2014-178",0,"Owen-Putnam State Forest"
"2358","1228-2013-183",2,"Owen-Putnam State Forest"
"2359","1228-2014-162",2,"Owen-Putnam State Forest"
"2360","1228-2012-170",1,"Owen-Putnam State Forest"
"2361","1228-2013-168",4,"Owen-Putnam State Forest"
"2362","1228-2012-154",2,"Owen-Putnam State Forest"
"2363","1229-2014-178",3,"Owen-Putnam State Forest"
"2364","1229-2012-183",3,"Owen-Putnam State Forest"
"2365","1229-2013-183",0,"Owen-Putnam State Forest"
"2366","1229-2014-194",2,"Owen-Putnam State Forest"
"2367","1229-2014-176",1,"Owen-Putnam State Forest"
"2368","1229-2012-154",3,"Owen-Putnam State Forest"
"2369","1229-2012-170",1,"Owen-Putnam State Forest"
"2370","1229-2013-150",3,"Owen-Putnam State Forest"
"2371","1229-2013-168",3,"Owen-Putnam State Forest"
"2372","1229-2014-162",2,"Owen-Putnam State Forest"
"2373","1230-2014-168",3,"Area 7"
"2374","1230-2014-170",3,"Area 7"
"2375","1230-2012-152",2,"Area 7"
"2376","1230-2013-182",5,"Area 7"
"2377","1230-2014-153",1,"Area 7"
"2378","1230-2012-184",4,"Area 7"
"2379","1230-2014-185",5,"Area 7"
"2380","1230-2012-168",4,"Area 7"
"2381","1230-2013-150",2,"Area 7"
"2382","1230-2013-168",2,"Area 7"
"2383","1231-2013-150",2,"Area 7"
"2384","1231-2012-152",2,"Area 7"
"2385","1231-2014-170",4,"Area 7"
"2386","1231-2013-168",3,"Area 7"
"2387","1231-2014-153",2,"Area 7"
"2388","1231-2014-185",3,"Area 7"
"2389","1231-2014-168",3,"Area 7"
"2390","1231-2012-168",3,"Area 7"
"2391","1231-2012-184",3,"Area 7"
"2392","1231-2013-182",3,"Area 7"
"2393","1232-2012-168",2,"Area 7"
"2394","1232-2013-182",1,"Area 7"
"2395","1232-2013-168",3,"Area 7"
"2396","1232-2014-170",2,"Area 7"
"2397","1232-2012-184",1,"Area 7"
"2398","1232-2012-152",2,"Area 7"
"2399","1232-2013-150",2,"Area 7"
"2400","1232-2014-168",3,"Area 7"
"2401","1232-2014-154",1,"Area 7"
"2402","1232-2014-185",4,"Area 7"
"2403","1233-2012-184",2,"Area 7"
"2404","1233-2014-170",3,"Area 7"
"2405","1233-2014-154",2,"Area 7"
"2406","1233-2014-185",3,"Area 7"
"2407","1233-2012-152",2,"Area 7"
"2408","1233-2013-168",3,"Area 7"
"2409","1233-2013-182",1,"Area 7"
"2410","1233-2012-168",4,"Area 7"
"2411","1233-2013-150",3,"Area 7"
"2412","1233-2014-168",3,"Area 7"
"2413","1234-2012-185",2,"Area 41"
"2414","1234-2012-151",2,"Area 41"
"2415","1234-2013-180",3,"Area 41"
"2416","1234-2014-182",1,"Area 41"
"2417","1234-2012-166",3,"Area 41"
"2418","1234-2013-149",2,"Area 41"
"2419","1234-2013-166",3,"Area 41"
"2420","1234-2014-167",3,"Area 41"
"2421","1234-2014-169",4,"Area 41"
"2422","1234-2014-157",2,"Area 41"
